ShipmentID,OrderDate,ProductName,ProductClass,ManufacturingSite,DistributorName,Country,QuantityShipped,ShipmentMode,ScheduledDeliveryDate,ActualDeliveryDate,FreightCostUSD,WeightKg,ShipmentStatus
SHP006632,2017-12-02,Albuterenone,Antimalarial,krakow facility,Gerlach LLC,Germany,29,Air Charter,2017-12-09,2017-12-08,2387.23,73.1,delivered
SHP006633,2018-10-18,Liomulin,Mood Stabilizers,MUNICH PLANT,Gleason,Germany,65,Air,2018-10-25,2018-10-23,3761.79,197.4,Delivered
SHP006634,2020-08-03,Factolamide,Antiseptics, WARSAW PLANT  ,Nader-Gaylord,Germany,126,Air,2020-08-10,2020-08-10,4945.31,600.9,In Transit
SHP006635,2018-12-28,Paronium Atracustone,Analgesics,Munich Plant,Koss,Germany,35,Truck,2019-01-04,2019-01-02,416.34,430.8,Delivered
SHP006636,2019-12-18,Algluconium Dorzofoxin,Antibiotics,Munich Plant,Lesch,Germany,59,Air Charter,2019-12-25,2019-12-23,3548.43,701.9,Pending
SHP006637,2020-03-10,Dasagestin,Analgesics, Poznan Site  ,Daugherty-Rempel,Germany,46,Ocean,2020-03-17,2020-03-16,172.94,803.5,Delivered
SHP006638,2019-09-19,Magneprex,Antimalarial,Krakow Facility,Rohan and Sons,Germany,35,Truck,2019-09-26,2019-09-25,319.89,841.6,In Transit
SHP006639,2019-07-24,Antaparin Varizyme,Mood Stabilizers,MUNICH PLANT,Gleason,Germany,188,Ocean,2019-07-31,2019-07-30,3975.4,587.2,DELIVERED
SHP006640,2019-05-15,Symdocet,Antipiretics,poznan site,Kris LLC,Poland,79,Air Charter,2019-05-22,2019-05-21,3628.22,600.9,DELIVERED
SHP006641,2019-03-13,Novakyn Tracprox,Antiseptics,poznan site,Carter-Conn,Poland,26,Ocean,2019-03-20,2019-03-22,2150.4,92.5,DELIVERED
SHP006642,2017-08-10,Victomine,Antimalarial,Krakow Facility,Lindgren-Simonis Pharm,Poland,57,Truck,2017-08-17,2017-08-19,4351.07,477.3,in transit
SHP006643,2017-02-01, Kinerinex  ,Antiseptics,POZNAN SITE, Cassin  ,Poland,223,Truck,2017-02-08,2017-02-06,4669.27,470.4,PENDING
SHP006644,2018-12-13,Zynosine,Antimalarial,Warsaw Plant,Romaguera-Fay,Germany,48,Truck,2018-12-20,2018-12-19,2318.53,313.1,delivered
SHP006645,2017-12-12,Abilovir Aprotasol,Antipiretics,Poznan Site,Rohan,Poland,319,Air Charter,2017-12-19,2017-12-18,242.84,98.6,DELIVERED
SHP006646,2019-08-09,Relenstrel Exurabine,Antibiotics,WARSAW PLANT,Prohaska-Kuhic,Poland,264,Air,2019-08-16,2019-08-16,4683.62,611.9,DELIVERED
SHP006647,2019-12-22,Microroban Afatigomar,Antimalarial,Munich Plant,Smith Inc,Poland,658,Truck,2019-12-29,2019-12-28,563.58,732.9,Delivered
SHP006648,2019-05-18, Effigine Propraprex  ,Antimalarial,Frankfurt Plant, Graham and Sons  ,Poland,63,Air,2019-05-25,2019-05-25,162.54,330.6,Delivered
SHP006649,2020-04-25, Atomorelin  ,Analgesics,Warsaw Plant,Daugherty-Rempel,Germany,101,,2020-05-02,2020-04-30,3508.19,291.8,in transit
SHP006650,2020-03-26,Ciclonazol,Antiseptics,KRAKOW FACILITY,Graham and Sons,Poland,331,Truck,2020-04-02,2020-04-01,2127.48,192.4,delivered
SHP006651,2019-02-21,Temasone Thiobucil,Antimalarial, FRANKFURT PLANT  ,Erdman,Germany,82,Air,2019-02-28,2019-02-27,2764.88,833.4,DELIVERED
SHP006652,2018-08-24, Propralamide Dexlanzolam  ,Mood Stabilizers, KRAKOW FACILITY  ,Stehr-Champlin,Poland,37,Air Charter,2018-08-31,2018-08-30,1790.81,475.6,delivered
SHP006653,2017-03-30, Xenaderal  ,Mood Stabilizers,munich plant, Koss  ,Germany,247,Ocean,2017-04-06,2017-04-06,3028.98,854.5,Delivered
SHP006654,2017-11-02,Robapril,Antipiretics, Warsaw Plant  , Kris LLC  ,Poland,130,Air Charter,2017-11-09,2017-11-16,4252.48,643.3,DELIVERED
SHP006655,2019-10-03,Cyclovital,Antimalarial,MUNICH PLANT, Daugherty-Rempel  ,Germany,78,,2019-10-10,2019-10-09,4481.24,815.8,In Transit
SHP006656,2020-06-12,Malavirine Alimdine,Mood Stabilizers,Munich Plant, Lindgren-Simonis Pharm  ,Poland,200,Air Charter,2020-06-19,2020-06-17,3965.48,407.8,Delivered
SHP006657,2017-03-01,Albudazole Erobloc,Antiseptics,Frankfurt Plant, Lindgren-Simonis Pharm  ,Poland,63,Air Charter,2017-03-08,2017-03-06,332.94,226.0,Delivered
SHP006658,2020-12-20,Effigine Propraprex,Antimalarial, FRANKFURT PLANT  ,Erdman,Germany,76,Air Charter,2020-12-27,2020-12-26,1358.66,630.2,delivered
SHP006659,2019-09-04,Amavirase,Antipiretics,munich plant, Crist Inc  ,Germany,406,Truck,2019-09-11,2019-09-09,4985.19,635.8,Cancelled
SHP006660,2017-03-20, Amlominphen Dexanovate  ,Analgesics,Warsaw Plant,Prohaska-Kuhic,Poland,103,Ocean,2017-03-27,2017-03-27,2382.91,873.0,Delivered
SHP006661,2018-01-04, Pulmogen Alitora  ,Antiseptics,FRANKFURT PLANT, Prohaska-Kuhic  ,Poland,65,Ocean,2018-01-11,2018-01-10,2835.48,190.0,IN TRANSIT
SHP006662,2018-05-18,Lacoplex Hyaluvance,Mood Stabilizers,Munich Plant,Gleason,Germany,75,Ocean,2018-05-25,2018-05-24,2890.58,260.1,Delivered
SHP006663,2018-04-13,Lovapur,Mood Stabilizers,krakow facility,Bashirian-Kassulke,Germany,93,Air,2018-04-20,2018-04-18,3220.87,168.9,DELIVERED
SHP006664,2020-11-15,Kinovatol,Analgesics,MUNICH PLANT,Hansen Group Pharm,Germany,85,Ocean,2020-11-22,2020-11-20,3602.19,710.9,Cancelled
SHP006665,2017-11-24,Effidomide Evofribrate,Antiseptics,Warsaw Plant,Crist Inc,Germany,762,Truck,2017-12-01,2017-11-30,3042.38,92.6,Delivered
SHP006666,2019-09-03,Bexridol,Antipiretics,KRAKOW FACILITY,Daugherty-Rempel,Germany,223,Truck,2019-09-10,2019-09-09,1612.78,232.0,delivered
SHP006667,2018-12-06, Paronium Atracustone  ,Analgesics, munich plant  ,Daugherty-Rempel,Germany,247,Air Charter,2018-12-13,2018-12-11,3491.44,128.1,DELIVERED
SHP006668,2017-03-31, Neuropogen Empibax  ,Analgesics,FRANKFURT PLANT, Schaefer LLC  ,Germany,307,Air,2017-04-07,2017-04-06,902.23,782.7,DELIVERED
SHP006669,2019-12-11,Propralamide Dexlanzolam,Mood Stabilizers,Krakow Facility,Kris LLC,Poland,138,Air,2019-12-18,2019-12-16,4522.12,,Delivered
SHP006670,2019-01-07,Dexacilin Triline,Analgesics,MUNICH PLANT,Bashirian-Kassulke,Germany,337,Air Charter,2019-01-14,2019-01-14,2859.27,479.3,Delivered
SHP006671,2020-02-10,Topitaine,Mood Stabilizers, Frankfurt Plant  , Nader-Gaylord  ,Germany,844,Truck,2020-02-17,2020-02-17,4385.39,806.2,Delivered
SHP006672,2018-01-18,Secrelazine Insonamic,Antipiretics,MUNICH PLANT, Kris LLC  ,Poland,45,Ocean,2018-01-25,2018-01-23,4255.47,153.4,DELIVERED
SHP006673,2019-03-26,Nisorase,Antibiotics,Munich Plant,Stehr-Champlin,Poland,138,Ocean,2019-04-02,2019-03-31,3209.03,690.7,Delivered
SHP006674,2018-02-26, Acycnafine Microvate  ,Mood Stabilizers,Frankfurt Plant, Carter-Conn  ,Poland,150,Air Charter,2018-03-05,2018-03-05,N/A,,Delivered
SHP006675,2020-05-16,Diaxolol,Antiseptics,KRAKOW FACILITY,Schuppe Inc,Poland,224,Ocean,2020-05-23,2020-05-22,832.7,73.4,DELIVERED
SHP006676,2020-12-13,Hydroxyprosyn,Antibiotics,POZNAN SITE,Lindgren-Simonis Pharm,Poland,125,Air Charter,2020-12-20,2020-12-20,2728.34,536.4,In Transit
SHP006677,2020-12-12,Afaxacin,Analgesics,krakow facility, Rogahn-Klein  ,Poland,29,Ocean,2020-12-19,2020-12-18,1338.84,142.3,delivered
SHP006678,2017-06-20,Insozyme,Antiseptics, POZNAN SITE  ,Stehr-Champlin,Poland,176,Air,2017-06-27,2017-06-26,1601.06,690.8,IN TRANSIT
SHP006679,2017-04-04, Cogxone Levanide  ,Antimalarial,POZNAN SITE,Beier,Poland,2836,Air Charter,2017-04-11,2017-04-10,2795.62,66.9,Delivered
SHP006680,2017-07-03,Immurenol Temarate,Antipiretics,frankfurt plant, Gleason  ,Germany,497,Ocean,2017-07-10,2017-07-10,2198.9,737.9,DELIVERED
SHP006681,2017-10-04,Methiclotide,Antibiotics,Munich Plant,Graham and Sons,Poland,95,Air,2017-10-11,2017-10-10,4300.54,118.8,Delivered
SHP006682,2019-01-04,Hemavate Spirolinum,Mood Stabilizers, Warsaw Plant  ,Schaefer LLC,Germany,25,Air,2019-01-11,2019-01-11,4103.7,270.2,Delivered
SHP006683,2018-02-12,Aggrakine,Antiseptics,Poznan Site, Koss  ,Germany,93,Air,2018-02-19,2018-02-22,3812.88,161.0,Delivered
SHP006684,2017-04-02,Afluferon Entrarenone,Antimalarial, Poznan Site  ,Smith Inc,Poland,82,Ocean,2017-04-09,2017-04-07,2151.2,890.7,DELIVERED
SHP006685,2018-02-26,Thionide,Analgesics,munich plant, Smith Inc  ,Poland,278,,2018-03-05,2018-03-04,1786.21,225.6,Delivered
SHP006686,2020-08-18,Sevotrana Tiafoxin,Analgesics,krakow facility,Gerlach LLC,Germany,56,Air Charter,2020-08-25,2020-08-25,2094.65,809.2,delivered
SHP006687,2018-01-26,Thalilamide,Antibiotics, warsaw plant  ,Romaguera-Fay,Germany,21,Air Charter,2018-02-02,2018-02-03,3558.01,40.7,delivered
SHP006688,2017-06-14,Immurenol Temarate,Antipiretics,Frankfurt Plant,Stehr-Champlin,Poland,33,Truck,2017-06-21,2017-06-21,3836.4,409.8,Delivered
SHP006689,2020-05-03,Alpharolac,Antipiretics,Frankfurt Plant,Rogahn-Klein,Poland,1548,Air Charter,2020-05-10,2020-05-09,800.29,647.2,delivered
SHP006690,2019-02-27, Lovavatol Azelavarix  ,Mood Stabilizers,Frankfurt Plant,Rogahn-Klein,Poland,80,Ocean,2019-03-06,2019-03-05,3524.7,331.8,Delivered
SHP006691,2019-03-06,Afluferon Entrarenone,Antimalarial,Poznan Site, Rogahn-Klein  ,Poland,243,Truck,2019-03-13,2019-03-12,3120.9,104.7,Delivered
SHP006692,2017-01-21,Lansostral Acgestin,Antiseptics, Munich Plant  ,Prohaska-Kuhic,Poland,113,Air Charter,2017-01-28,2017-01-26,3995.4,330.2,Delivered
SHP006693,2018-09-07, Nisorase  ,Antibiotics,Munich Plant, Beier  ,Poland,14,Air,2018-09-14,2018-09-14,567.05,838.3,Delivered
SHP006694,2020-02-05,Zynosine,Antimalarial, WARSAW PLANT  ,Rohan,Poland,1272,Air,2020-02-12,2020-02-12,1260.61,718.5,DELIVERED
SHP006695,2019-10-08,Adalatamine,Antiseptics,Poznan Site,Daugherty-Rempel,Germany,40,Truck,2019-10-15,2019-10-15,2430.45,589.4,DELIVERED
SHP006696,2019-11-24,Aspinavir Silovance,Antibiotics,POZNAN SITE,Koss,Germany,148,Air,2019-12-01,2019-11-30,3712.79,676.4,Shipped
SHP006697,2020-01-17, Feruprazole  ,Mood Stabilizers,Poznan Site,Graham and Sons,Poland,72,Air,2020-01-24,2020-01-22,4811.48,614.5,DELIVERED
SHP006698,2019-09-01,Quiniprosyn,Antiseptics,Munich Plant,Romaguera-Fay,Germany,566,Truck,2019-09-08,2019-09-06,4630.34,467.7,Delivered
SHP006699,2018-05-19, Pentastrin  ,Antibiotics,frankfurt plant,Crist Inc,Germany,36,Air Charter,2018-05-26,2018-05-24,4372.62,877.4,Delivered
SHP006700,2018-11-12,Propralamide Dexlanzolam,Mood Stabilizers,KRAKOW FACILITY, Smith Inc  ,Poland,246,Truck,2018-11-19,2018-11-18,1712.07,130.8,Cancelled
SHP006701,2017-01-29,Angioparin Brimosumab,Mood Stabilizers,munich plant,Kris LLC,Poland,301,Ocean,2017-02-05,2017-02-04,3611.63,119.7,DELIVERED
SHP006702,2017-10-29,Alimmethate Insudase,Analgesics,KRAKOW FACILITY,Carter-Conn,Poland,94,Ocean,2017-11-05,2017-11-04,1318.65,749.9,DELIVERED
SHP006703,2019-08-05,Ibruferon,Antiseptics,frankfurt plant, Graham and Sons  ,Poland,135,Air,2019-08-12,2019-08-12,2278.35,514.1,Shipped
SHP006704,2017-09-15,Neuropogen Empibax,Analgesics,FRANKFURT PLANT,Hansen Group Pharm,Germany,415,Ocean,2017-09-22,2017-09-22,4325.74,74.1,DELIVERED
SHP006705,2017-12-08, Acycpex  ,Mood Stabilizers, Warsaw Plant  , Lockman  ,Germany,404,Ocean,2017-12-15,2017-12-14,1699.31,448.1,DELIVERED
SHP006706,2019-10-23,Dorzovorin Pentadarone,Antimalarial,POZNAN SITE, Schaefer LLC  ,Germany,290,Truck,2019-10-30,2019-10-28,1498.46,325.9,delivered
SHP006707,2020-11-15, Kiovax Tercorolac  ,Analgesics,MUNICH PLANT,Koss,Germany,165,Truck,2020-11-22,2020-11-20,1288.71,187.2,Delivered
SHP006708,2017-01-24,Kinerinex,Antiseptics,poznan site, Gerlach LLC  ,Germany,36,Truck,2017-01-31,2017-02-01,2689.95,728.0,Delivered
SHP006709,2019-12-30,Kiovax Tercorolac,Analgesics, munich plant  ,Koss,Germany,23,Truck,2020-01-06,2020-01-05,1285.32,791.6,Delivered
SHP006710,2019-07-24,Allomenda,Antipiretics,poznan site,Schuppe Inc,Poland,8,Air,2019-07-31,2019-07-31,2245.01,539.5,Delivered
SHP006711,2017-02-01,Ampinonide,Antimalarial,Poznan Site,Kozey-Emmerich,Germany,531,Air,2017-02-08,2017-02-08,1727.63,290.0,delivered
SHP006712,2020-09-06,Cortirodine Alimcline,Antipiretics,Poznan Site, Nader-Gaylord  ,Germany,313,,2020-09-13,2020-09-11,N/A,329.0,Shipped
SHP006713,2017-07-23,Imiderm Vibranovate,Antipiretics,FRANKFURT PLANT,Daugherty-Rempel,Germany,56,Air Charter,2017-07-30,2017-07-30,292.06,831.2,Delivered
SHP006714,2020-04-04,Choriogestrel,Antiseptics,FRANKFURT PLANT,Bashirian-Kassulke,Germany,94,Air,2020-04-11,2020-04-10,3973.47,132.1,delivered
SHP006715,2017-10-14, Albudazole Erobloc  ,Antiseptics,Frankfurt Plant,Graham and Sons,Poland,140,Ocean,2017-10-21,2017-10-23,4803.12,373.5,In Transit
SHP006716,2018-10-02, Relenvice  ,Antimalarial,Munich Plant, Schuppe Inc  ,Poland,62,Truck,2018-10-09,2018-10-08,2280.56,858.3,In Transit
SHP006717,2019-01-16,Symbitrim,Analgesics,munich plant,Lockman,Germany,78,Truck,2019-01-23,2019-01-23,4476.44,,shipped
SHP006718,2019-03-04, Quixitriptan Alanesin  ,Antiseptics, poznan site  ,Rohan,Poland,67,Air Charter,2019-03-11,2019-03-18,4407.59,38.7,pending
SHP006719,2017-03-21,Morphizolid Tianalin,Mood Stabilizers,Krakow Facility,Hansen Group Pharm,Germany,68,Truck,2017-03-28,2017-03-27,841.98,153.5,Delivered
SHP006720,2018-04-08, Halcifergen Nevazone  ,Antimalarial,Warsaw Plant,Daugherty-Rempel,Germany,108,Ocean,2018-04-15,2018-04-14,1319.24,228.6,In Transit
SHP006721,2017-02-03,Cephovelam,Mood Stabilizers,MUNICH PLANT, Schuppe Inc  ,Poland,26,Air,2017-02-10,2017-02-13,N/A,156.5,Delivered
SHP006722,2020-12-27,Ranediol,Antibiotics,warsaw plant,Lesch,Germany,243,Ocean,2021-01-03,2021-01-02,539.97,385.0,Delivered
SHP006723,2018-10-26,Liomulin,Mood Stabilizers, Munich Plant  ,Kris LLC,Poland,180,Ocean,2018-11-02,2018-10-31,3162.2,260.4,DELIVERED
SHP006724,2019-02-16, Pentastrin  ,Antibiotics,FRANKFURT PLANT, Bashirian-Kassulke  ,Germany,58,Truck,2019-02-23,2019-03-03,948.34,33.4,DELIVERED
SHP006725,2017-03-18, Symbisine Prednimadin  ,Mood Stabilizers,Frankfurt Plant,Erdman,Germany,176,Air Charter,2017-03-25,2017-03-23,1725.75,44.4,DELIVERED
SHP006726,2017-01-07,Acubulin,Antipiretics,Poznan Site,Rogahn-Klein,Poland,48,Ocean,2017-01-14,2017-01-13,1576.17,618.9,IN TRANSIT
SHP006727,2018-03-16,Panpion,Antiseptics,Poznan Site,Rogahn-Klein,Poland,94,Truck,2018-03-23,2018-03-22,4734.22,15.3,Cancelled
SHP006728,2017-01-01,Effidomide Evofribrate,Antiseptics,Warsaw Plant, Lindgren-Simonis Pharm  ,Poland,58,Air,2017-01-08,2017-01-08,3552.55,285.1,CANCELLED
SHP006729,2019-05-18,Pulmofine,Antibiotics,WARSAW PLANT,Lindgren-Simonis Pharm,Poland,31,Ocean,2019-05-25,2019-05-24,2287.92,119.0,delivered
SHP006730,2019-02-27,Topitaine,Mood Stabilizers,Frankfurt Plant,Gottlieb-Cruickshank,Poland,55,Ocean,2019-03-06,2019-03-04,2826.56,317.4,Pending
SHP006731,2018-06-24,Enzastryl,Antiseptics,Krakow Facility,Rogahn-Klein,Poland,86,Air,2018-07-01,2018-07-01,182.45,845.1,DELIVERED
SHP006732,2017-08-02,Neuropogen Empibax,Analgesics,Frankfurt Plant,Stehr-Champlin,Poland,204,,2017-08-09,2017-08-07,3175.16,757.2,delivered
SHP006733,2019-04-06, Alpharolac  ,Antipiretics,Frankfurt Plant,Gleason,Germany,64,Truck,2019-04-13,2019-04-12,2755.34,193.1,delivered
SHP006734,2017-02-12,Adideine,Mood Stabilizers,Krakow Facility,Schuppe Inc,Poland,145,Truck,2017-02-19,2017-02-17,947.12,384.0,DELIVERED
SHP006735,2019-01-03,Hepavice,Mood Stabilizers, WARSAW PLANT  ,Crist Inc,Germany,221,Ocean,2019-01-10,2019-01-08,858.88,152.7,DELIVERED
SHP006736,2019-03-15,Halcifergen Nevazone,Antimalarial, warsaw plant  ,Nader-Gaylord,Germany,34,Truck,2019-03-22,2019-03-20,3502.4,830.3,DELIVERED
SHP006737,2018-05-01,Trazozaprine,Mood Stabilizers, Frankfurt Plant  , Rohan and Sons  ,Germany,521,Air,2018-05-08,2018-05-06,4217.8,74.5,DELIVERED
SHP006738,2019-12-11, Lovephilus  ,Analgesics,poznan site, Erdman  ,Germany,227,Air,2019-12-18,2019-12-25,1879.27,811.6,pending
SHP006739,2020-12-03,Aciprex,Antipiretics,Poznan Site, Kozey-Emmerich  ,Germany,136,Air Charter,2020-12-10,2020-12-10,1640.8,497.7,DELIVERED
SHP006740,2019-03-23,Pulmogen Alitora,Antiseptics, Frankfurt Plant  ,Romaguera-Fay,Germany,229,Air Charter,2019-03-30,2019-03-29,2752.76,518.7,DELIVERED
SHP006741,2018-12-11,Tiaracil,Antipiretics,WARSAW PLANT,Gerlach LLC,Germany,51,Air,2018-12-18,2018-12-18,4965.6,285.4,Delivered
SHP006742,2019-10-31,Zyvance,Analgesics,frankfurt plant, Lockman  ,Germany,37,Truck,2019-11-07,2019-11-14,4616.32,785.9,delivered
SHP006743,2017-01-26, Finanel  ,Antimalarial,KRAKOW FACILITY,Schuppe Inc,Poland,278,Air Charter,2017-02-02,2017-02-02,375.84,6.2,Cancelled
SHP006744,2019-03-19,Stelazolid,Antimalarial,Poznan Site,Smith Inc,Poland,82,Air Charter,2019-03-26,2019-03-30,2242.67,295.1,DELIVERED
SHP006745,2017-06-09,Lovephilus,Analgesics,Poznan Site, Welch-Langworth  ,Germany,250,Ocean,2017-06-16,2017-06-16,3176.58,75.9,Delivered
SHP006746,2020-02-21,Liomulin,Mood Stabilizers,Munich Plant,Koss,Germany,89,Air Charter,2020-02-28,2020-02-27,351.68,452.2,delivered
SHP006747,2017-09-12,Zynosine,Antimalarial,Warsaw Plant,Schaefer LLC,Germany,110,Air,2017-09-19,2017-09-17,1599.93,405.7,Shipped
SHP006748,2017-03-29,Apronazol,Antibiotics, Krakow Facility  ,Hansen Group Pharm,Germany,112,Ocean,2017-04-05,2017-04-05,165.37,768.3,Delivered
SHP006749,2017-05-01,Alisteride Pemidizem,Antiseptics,poznan site,Daugherty-Rempel,Germany,436,Air,2017-05-08,2017-05-07,2744.16,434.1,DELIVERED
SHP006750,2018-02-21,Benzoprox,Antiseptics,Krakow Facility,Romaguera-Fay,Germany,26,Ocean,2018-02-28,2018-02-26,3184.92,771.8,delivered
SHP006751,2018-12-29,Quixitriptan Alanesin,Antiseptics,Poznan Site,Rohan,Poland,32,,2019-01-05,2019-01-05,1397.42,651.9,delivered
SHP006752,2019-01-04,Panpion,Antiseptics,POZNAN SITE,Carter-Conn,Poland,32,Air,2019-01-11,2019-01-10,4657.37,94.6,delivered
SHP006753,2019-11-28, Choriotrisin  ,Antibiotics, warsaw plant  ,Welch-Langworth,Germany,141,Ocean,2019-12-05,2019-12-05,2635.9,297.1,SHIPPED
SHP006754,2020-04-14, Ribabyclor  ,Antiseptics,Warsaw Plant, Kris LLC  ,Poland,146,Ocean,2020-04-21,2020-04-21,3182.4,627.6,Shipped
SHP006755,2019-03-23,Clinolan Pitoletra,Mood Stabilizers,munich plant, Graham and Sons  ,Poland,266,Ocean,2019-03-30,2019-03-28,3066.66,740.7,delivered
SHP006756,2018-02-06,Metapatch,Antipiretics, Krakow Facility  ,Welch-Langworth,Germany,226,Air,2018-02-13,2018-02-11,3019.52,363.0,Delivered
SHP006757,2018-03-07,Magnemunex,Antiseptics, Munich Plant  , Schuppe Inc  ,Poland,69,Truck,2018-03-14,2018-03-13,4714.94,147.8,shipped
SHP006758,2018-07-13,Hydroxyprosyn,Antibiotics,Poznan Site, Rogahn-Klein  ,Poland,135,Truck,2018-07-20,2018-07-20,2787.35,387.9,SHIPPED
SHP006759,2017-12-22,Malaxolol Aeroprosyn,Antiseptics, Frankfurt Plant  ,Rohan and Sons,Germany,197,Air,2017-12-29,2017-12-28,3982.64,775.3,delivered
SHP006760,2018-05-15,Lovavatol Azelavarix,Mood Stabilizers,Frankfurt Plant,Schaefer LLC,Germany,323,Truck,2018-05-22,2018-05-24,1926.95,815.3,DELIVERED
SHP006761,2019-09-17, Interfeferon Aspipex  ,Antiseptics, Frankfurt Plant  ,Gerlach LLC,Germany,59,Air,2019-09-24,2019-09-24,3410.2,704.6,Delivered
SHP006762,2017-08-07,Cortirodine Alimcline,Antipiretics, POZNAN SITE  ,Kozey-Emmerich,Germany,367,Ocean,2017-08-14,2017-08-12,1833.82,11.4,Delivered
SHP006763,2017-10-06, Dantocept Ferurenone  ,Antiseptics,warsaw plant,Beier,Poland,49,Air Charter,2017-10-13,2017-10-16,4597.59,555.6,Delivered
SHP006764,2020-10-26,Megenorphine,Antimalarial,frankfurt plant, Nader-Gaylord  ,Germany,31,Ocean,2020-11-02,2020-11-03,1849.38,652.4,DELIVERED
SHP006765,2018-01-07,Sanctumine,Antimalarial,Warsaw Plant,Lesch,Germany,339,Air,2018-01-14,2018-01-13,3922.89,34.6,Delivered
SHP006766,2020-07-09,Acycpex,Mood Stabilizers,Warsaw Plant,Cassin,Poland,26,Truck,2020-07-16,2020-07-16,2752.28,208.4,Delivered
SHP006767,2017-01-08,Aquamycin Lacoran,Analgesics,warsaw plant, Daugherty-Rempel  ,Germany,30,Truck,2017-01-15,2017-01-14,3405.45,835.3,DELIVERED
SHP006768,2019-09-06, Stelazolid  ,Antimalarial,poznan site,Carter-Conn,Poland,45,Air Charter,2019-09-13,2019-09-12,365.53,52.5,DELIVERED
SHP006769,2019-02-16,Ciclonazol,Antiseptics,krakow facility,Rohan and Sons,Germany,34,Truck,2019-02-23,2019-02-23,3814.17,98.9,Pending
SHP006770,2019-04-20, Morphizolid Tianalin  ,Mood Stabilizers,Krakow Facility, Carter-Conn  ,Poland,262,Air Charter,2019-04-27,2019-04-29,3836.06,99.0,Delivered
SHP006771,2017-12-26,Afretosine,Mood Stabilizers, Munich Plant  ,Stehr-Champlin,Poland,54,Air,2018-01-02,2018-01-02,837.71,76.7,Delivered
SHP006772,2020-09-25, Victomax  ,Analgesics,frankfurt plant,Kris LLC,Poland,25,Air Charter,2020-10-02,2020-10-01,3031.83,16.9,DELIVERED
SHP006773,2017-05-08, Effidomide Evofribrate  ,Antiseptics,warsaw plant,Lockman,Germany,248,Air Charter,2017-05-15,2017-05-16,72.28,128.1,Delivered
SHP006774,2018-02-06, Formolovir Amanferon  ,Analgesics, MUNICH PLANT  ,Rogahn-Klein,Poland,37,Air,2018-02-13,2018-02-11,4644.99,871.9,In Transit
SHP006775,2020-10-27, Trazozaprine  ,Mood Stabilizers,FRANKFURT PLANT,Rogahn-Klein,Poland,55,Air,2020-11-03,2020-11-03,1170.05,481.5,Delivered
SHP006776,2019-08-16,Proprabax,Analgesics,WARSAW PLANT,Kozey-Emmerich,Germany,297,Air Charter,2019-08-23,2019-08-21,3937.92,554.6,pending
SHP006777,2018-01-31, Aggrakine  ,Antiseptics, POZNAN SITE  ,Graham and Sons,Poland,66,Air Charter,2018-02-07,2018-02-07,113.24,623.7,Delivered
SHP006778,2017-12-24,Alemtuvatol Megalinum,Analgesics, Krakow Facility  ,Lesch,Germany,13,Truck,2017-12-31,2017-12-31,3569.05,888.9,Delivered
SHP006779,2020-06-05,Thionide,Analgesics,Munich Plant, Lindgren-Simonis Pharm  ,Poland,71,Truck,2020-06-12,2020-06-11,844.47,746.9,Delivered
SHP006780,2017-03-20,Penitrana,Analgesics,Frankfurt Plant,Rohan and Sons,Germany,48,Truck,2017-03-27,2017-03-27,3703.46,165.4,IN TRANSIT
SHP006781,2017-04-01, Propratecan  ,Antimalarial,Krakow Facility,Smith Inc,Poland,23,,2017-04-08,2017-04-06,4688.48,,Delivered
SHP006782,2019-05-11, Relenvice  ,Antimalarial,Munich Plant, Cassin  ,Poland,323,Truck,2019-05-18,2019-05-17,2923.72,492.9,In Transit
SHP006783,2018-05-11,Aciprex,Antipiretics, Poznan Site  , Rohan  ,Poland,51,Truck,2018-05-18,2018-05-22,4391.45,634.7,pending
SHP006784,2020-12-17, Tacrodomide  ,Antipiretics,Krakow Facility,Koss,Germany,58,Ocean,2020-12-24,2020-12-23,3596.23,799.0,Delivered
SHP006785,2019-04-06,Invisteride Diclomycin,Mood Stabilizers,FRANKFURT PLANT,Erdman,Germany,47,Air,2019-04-13,2019-04-11,2251.03,383.0,Delivered
SHP006786,2017-06-11,Albuterenone,Antimalarial,KRAKOW FACILITY,Gottlieb-Cruickshank,Poland,142,Air Charter,2017-06-18,2017-06-17,1252.14,384.7,IN TRANSIT
SHP006787,2020-04-14,Acelimus,Analgesics,Warsaw Plant,Hansen Group Pharm,Germany,72,Ocean,2020-04-21,2020-04-20,425.32,815.1,Shipped
SHP006788,2019-01-22, Atomorelin  ,Analgesics,WARSAW PLANT, Schuppe Inc  ,Poland,7,Truck,2019-01-29,2019-01-28,1246.89,659.8,DELIVERED
SHP006789,2020-01-21,Flutacerol,Analgesics,Frankfurt Plant,Graham and Sons,Poland,93,Truck,2020-01-28,2020-01-26,1244.27,473.4,Delivered
