Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team
Smith Inc ,"Roob, Ernser and Kub Pharmaceutical Limited",Suwa??ki,Poland,54.0833,22.9333,Hospital,Government,Agalsiline,Mood Stabilizers,4,64,256,January,2018,Steve Pepple,Tracy Banks,Bravo
Smith Inc ,"Denesik, Walter and Beatty Pharma Plc",Ostr??w Mazowiecka,Poland,52.8,21.9,Pharmacy,Institution,Lacoplex Hyaluvance,Mood Stabilizers,4,334,1336,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,Fadel-West ,Z??otoryja,Poland,51.1264,15.9198,Pharmacy,Institution,Sevotrana Tiafoxin,Analgesics,4,460,1840,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,Koch-Osinski Pharm,Sandomierz,Poland,50.6833,21.75,Hospital,Government,Clinicilin Pentozone,Antimalarial,2,112,224,January,2018,Erica Jones,James Goodwill,Alfa
Smith Inc ,Schaefer LLC Pharmacy,Kamie?? Pomorski,Poland,53.9697,14.7858,Hospital,Government,Argalazine Abostryl,Antipiretics,2,628,1256,January,2018,Alan Ray,James Goodwill,Alfa
Smith Inc ,Crist Inc ,Stary S??cz,Poland,49.5625,20.6364,Hospital,Private,Temasone Thiobucil,Antimalarial,10,482,4820,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Alimmethate Insudase,Analgesics,4,624,2496,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,"Hahn, Rutherford and Gislason Pharmaceutical Limited",??aziska G??rne,Poland,50.15,18.8333,Hospital,Private,Tracdomide,Antipiretics,10,548,5480,January,2018,Morris Garcia,Tracy Banks,Bravo
Smith Inc ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",D??browa G??rnicza,Poland,50.3239,19.1947,Hospital,Government,Travoloride,Antiseptics,10,785,7850,January,2018,Alan Ray,James Goodwill,Alfa
Smith Inc ,Lesch PLC Pharmacy,Wroc??aw,Poland,51.1077,17.0353,Hospital,Private,Cricane Acamsumab,Antiseptics,216,22,4752,January,2018,Alan Ray,James Goodwill,Alfa
Smith Inc ,"Johnson, Friesen and Torphy Pharma Plc",Gryfino,Poland,53.2524,14.4883,Hospital,Government,Symbiroban,Antibiotics,20,122,2440,January,2018,Jessica Smith,Britanny Bold,Delta
Smith Inc ,Reilly Ltd ,M??awa,Poland,53.1167,20.3667,Pharmacy,Retail,Lansopril Acribax,Antipiretics,200,492,98400,January,2018,Stella Given,Alisha Cordwell,Charlie
Smith Inc ,Rowe PLC Pharmaceutical Ltd,K??ty,Poland,49.8821,19.2233,Pharmacy,Institution,Araxetine,Antibiotics,200,450,90000,January,2018,Steve Pepple,Tracy Banks,Bravo
Smith Inc ,Breitenberg-Kuhn Pharmacy,Radom,Poland,51.4036,21.1567,Hospital,Private,Cyclovital,Antimalarial,3,677,2031,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Rohan   ,Zemlak Group Pharmaceutical Limited,Koszalin,Poland,54.1903,16.1817,Hospital,Private,Menogine,Antiseptics,20,742,14840,January,2018,Stella Given,Alisha Cordwell,Charlie
Rohan   ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Factofribrate,Mood Stabilizers,1,99,99,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,"Kertzmann, Quitzon and Harris Pharma Plc",Reszel,Poland,54.0504,21.1458,Hospital,Government,Requimadin,Antimalarial,6,408,2448,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Rohan   ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Dasagestin,Analgesics,10,386,3860,January,2018,Abigail Thompson,Tracy Banks,Bravo
Rohan   ,Hartmann-Wolf ,Trzebnica,Poland,51.305,17.0614,Hospital,Government,Factofribrate,Mood Stabilizers,180,99,17820,January,2018,Mary Gerrard,Britanny Bold,Delta
Rohan   ,Sauer and Sons Pharmaceutical Limited,Brzoz??w,Poland,49.6953,22.0194,Pharmacy,Retail,Quixitriptan Alanesin,Antiseptics,120,79,9480,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Rohan   ,Kunze PLC Pharm,Dar??owo,Poland,54.4167,16.4167,Hospital,Private,Palodizem,Mood Stabilizers,12,201,2412,January,2018,Erica Jones,James Goodwill,Alfa
Rohan   ,Jakubowski Inc Pharmaceutical Limited,Boles??awiec,Poland,51.2667,15.5667,Pharmacy,Retail,Topifribrate,Analgesics,30,621,18630,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,Rohan Inc ,Chojn??w,Poland,51.2667,15.9333,Pharmacy,Institution,Alemtuvatol Megalinum,Analgesics,150,682,102300,January,2018,Sheila Stones,Britanny Bold,Delta
Rohan   ,Rohan PLC Pharmaceutical Limited,Krynica,Poland,49.4222,20.9594,Pharmacy,Retail,Amcibax Amcikeran,Analgesics,20,319,6380,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,Graham and Sons Pharmacy,Warka,Poland,51.7833,21.2,Hospital,Private,Arivac,Antimalarial,180,567,102060,January,2018,Jessica Smith,Britanny Bold,Delta
Rohan   ,Mraz Group Pharmacy,Piast??w,Poland,52.1833,20.85,Hospital,Private,Atomorelin,Analgesics,60,555,33300,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Rohan   ,Mann-Waelchi Pharm,Piotrk??w Trybunalski,Poland,51.4,19.6833,Hospital,Private,Secrelazine Insonamic,Antipiretics,24,694,16656,January,2018,Stella Given,Alisha Cordwell,Charlie
Rohan   ,"Funk, Ratke and Heaney Pharmacy",Prabuty,Poland,53.7558,19.1975,Hospital,Government,Fosinofen,Antipiretics,10,385,3850,January,2018,Jessica Smith,Britanny Bold,Delta
Rohan   ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Allomenda,Antipiretics,10,487,4870,January,2018,Sheila Stones,Britanny Bold,Delta
Rohan   ,"Blick, Pacocha and Schowalter ",Inowroc??aw,Poland,52.7958,18.2611,Pharmacy,Retail,Ultrimax Ultriset,Antiseptics,18,269,4842,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Rohan   ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Symbisine Prednimadin,Mood Stabilizers,60,304,18240,January,2018,Sheila Stones,Britanny Bold,Delta
Rohan   ,Gottlieb-Cruickshank Pharma Plc,Brzeszcze,Poland,50,19.15,Hospital,Private,Doxivorin,Antimalarial,60,516,30960,January,2018,Mary Gerrard,Britanny Bold,Delta
Rohan   ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Androporin,Antiseptics,60,659,39540,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,"Balistreri, Torp and Gulgowski Pharmacy",Che??m??a,Poland,53.2,18.6,Hospital,Private,Adtiza Gammaluble,Antibiotics,30,452,13560,January,2018,Sheila Stones,Britanny Bold,Delta
Rohan   ,Will and Sons Pharmaceutical Limited,Pozna??,Poland,52.4,16.9167,Hospital,Government,Exexone,Mood Stabilizers,6,239,1434,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Rohan   ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Symbisine Prednimadin,Mood Stabilizers,20,304,6080,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,"Ondricka, Rosenbaum and Beahan ",Starogard Gda??ski,Poland,53.9667,18.5333,Hospital,Government,Alpharolac,Antipiretics,60,533,31980,January,2018,Abigail Thompson,Tracy Banks,Bravo
Rohan   ,Walsh-Brown Pharmacy,Chorz??w,Poland,50.3,18.95,Pharmacy,Retail,Brimorix Amonine,Antibiotics,72,398,28656,January,2018,Jessica Smith,Britanny Bold,Delta
Rohan   ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Alglutriptan,Analgesics,24,301,7224,January,2018,Abigail Thompson,Tracy Banks,Bravo
Rohan   ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Limited",Rumia,Poland,54.5667,18.4,Pharmacy,Retail,Secrelazine Insonamic,Antipiretics,72,694,49968,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Rohan   ,"Runolfsson, Swaniawski and Jaskolski Pharmacy",Sieradz,Poland,51.6,18.75,Hospital,Private,Sumanazole,Analgesics,72,529,38088,January,2018,Stella Given,Alisha Cordwell,Charlie
Rohan   ,Kunze PLC Pharm,Dar??owo,Poland,54.4167,16.4167,Hospital,Private,Cortirodine Alimcline,Antipiretics,24,128,3072,January,2018,Stella Given,Alisha Cordwell,Charlie
Rohan   ,Stehr-Champlin Pharmaceutical Limited,Nowe Miasto Lubawskie,Poland,53.4167,19.5833,Hospital,Government,Abilovir Aprotasol,Antipiretics,24,269,6456,January,2018,Stella Given,Alisha Cordwell,Charlie
Rohan   ,"Beer, Kohler and Beatty Pharmaceutical Ltd",Rypin,Poland,53.0667,19.45,Pharmacy,Retail,Diprolimus,Antiseptics,10,634,6340,January,2018,Alan Ray,James Goodwill,Alfa
Rohan   ,Breitenberg-Kuhn Pharmacy,Radom,Poland,51.4036,21.1567,Hospital,Private,Formolovir Amanferon,Analgesics,72,191,13752,January,2018,Mary Gerrard,Britanny Bold,Delta
Rohan   ,Rutherford and Sons ,Gdynia,Poland,54.5189,18.5319,Pharmacy,Retail,Pulmofine,Antibiotics,5,688,3440,January,2018,Steve Pepple,Tracy Banks,Bravo
Rohan   ,Bosco-Marquardt Pharm,L??bork,Poland,54.55,17.75,Hospital,Private,Topitaine,Mood Stabilizers,180,517,93060,January,2018,Morris Garcia,Tracy Banks,Bravo
Rohan   ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Aclonuma,Antimalarial,500,474,237000,January,2018,Erica Jones,James Goodwill,Alfa
Rohan   ,Lesch PLC Pharmacy,Wroc??aw,Poland,51.1077,17.0353,Hospital,Private,Alpharolac,Antipiretics,24,533,12792,January,2018,Anne Wu,Britanny Bold,Delta
Rohan   ,"Wunsch, Mills and Walter ",Kielce,Poland,50.8725,20.6319,Pharmacy,Institution,Acycnafine Microvate,Mood Stabilizers,31,658,20398,January,2018,Sheila Stones,Britanny Bold,Delta
Rohan   ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Ergomethate,Mood Stabilizers,60,604,36240,January,2018,Thompson Crawford,James Goodwill,Alfa
Rohan   ,West Group Pharmacy,Kluczbork,Poland,50.9833,18.2167,Hospital,Government,Eproline,Antibiotics,6,780,4680,January,2018,Alan Ray,James Goodwill,Alfa
Rohan   ,Ondricka Ltd Pharmacy,??winouj??cie,Poland,53.9167,14.25,Hospital,Government,Topitaine,Mood Stabilizers,4,517,2068,January,2018,Thompson Crawford,James Goodwill,Alfa
Rohan   ,"Leuschke, Waters and Schowalter Pharmaceutical Ltd",Krapkowice,Poland,50.4751,17.9654,Pharmacy,Institution,Biotasol Siloderm,Antiseptics,24,373,8952,January,2018,Abigail Thompson,Tracy Banks,Bravo
Rohan   ,Parisian Ltd Pharm,Jelenia G??ra,Poland,50.9,15.7333,Pharmacy,Institution,Imiformin Transmunex,Antibiotics,3,400,1200,January,2018,Erica Jones,James Goodwill,Alfa
Rohan   ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Ibruferon,Antiseptics,6,82,492,January,2018,Jessica Smith,Britanny Bold,Delta
Rohan   ,Crona PLC Pharma Plc,Bia??ogard,Poland,54.007,15.9875,Hospital,Private,Clinolan Pitoletra,Mood Stabilizers,48,130,6240,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Schuppe Inc ,Welch-Orn ,Che??mno,Poland,53.3492,18.4261,Hospital,Private,Kinenadryl,Antipiretics,180,782,140760,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Schuppe Inc ,Leffler-Russel Pharm,Konstancin-Jeziorna,Poland,52.0938,21.1176,Hospital,Private,Interfestar,Antibiotics,60,62,3720,January,2018,Mary Gerrard,Britanny Bold,Delta
Schuppe Inc ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Zynosine,Antimalarial,1512,74,111888,January,2018,Abigail Thompson,Tracy Banks,Bravo
Schuppe Inc ,Buckridge-Davis ,Legnica,Poland,51.2101,16.1619,Hospital,Private,Abatatriptan,Antibiotics,30,742,22260,January,2018,Abigail Thompson,Tracy Banks,Bravo
Schuppe Inc ,Denesik-Hintz Pharm,Mi??dzyrzec Podlaski,Poland,51.9833,22.8,Pharmacy,Retail,Pulmodiol Adalaxime,Analgesics,30,605,18150,January,2018,Erica Jones,James Goodwill,Alfa
Schuppe Inc ,Hansen Group Pharm,Gryf??w ??l??ski,Poland,51.0308,15.4202,Hospital,Private,Adtiza Gammaluble,Antibiotics,24,452,10848,January,2018,Anne Wu,Britanny Bold,Delta
Schuppe Inc ,"Johnson, Friesen and Torphy Pharma Plc",Gryfino,Poland,53.2524,14.4883,Hospital,Government,Asparathasone Unipan,Antibiotics,100,153,15300,January,2018,Alan Ray,James Goodwill,Alfa
Schuppe Inc ,Leuschke PLC Pharmacy,Ciechan??w,Poland,52.8817,20.6106,Pharmacy,Retail,Cogxone Levanide,Antimalarial,60,686,41160,January,2018,Sheila Stones,Britanny Bold,Delta
Schuppe Inc ,Jast-Cruickshank Pharma Plc,Bia??ystok,Poland,53.1167,23.1667,Pharmacy,Retail,Ionclotide,Analgesics,3,631,1893,January,2018,Abigail Thompson,Tracy Banks,Bravo
Schuppe Inc ,Spencer-Jerde Pharmacy,Przeworsk,Poland,50.0591,22.4941,Pharmacy,Institution,Travosoline Capolac,Antipiretics,3,610,1830,January,2018,Mary Gerrard,Britanny Bold,Delta
Schuppe Inc ,Zemlak Group Pharmaceutical Limited,Koszalin,Poland,54.1903,16.1817,Hospital,Private,Clinolan Pitoletra,Mood Stabilizers,1,130,130,January,2018,Jessica Smith,Britanny Bold,Delta
Schuppe Inc ,Funk and Sons Pharmaceutical Limited,Tarnobrzeg,Poland,50.5833,21.6833,Pharmacy,Retail,Interzide,Antimalarial,1080,420,453600,January,2018,Steve Pepple,Tracy Banks,Bravo
Schuppe Inc ,"Denesik, Walter and Beatty Pharma Plc",Ostr??w Mazowiecka,Poland,52.8,21.9,Pharmacy,Institution,Ribabyclor,Antiseptics,400,469,187600,January,2018,Erica Jones,James Goodwill,Alfa
Schuppe Inc ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Diprotaine,Antiseptics,96,318,30528,January,2018,Jessica Smith,Britanny Bold,Delta
Schuppe Inc ,Heidenreich Group Pharmaceutical Ltd,Rzesz??w,Poland,50.05,22,Pharmacy,Institution,Albudazole Erobloc,Antiseptics,2,563,1126,January,2018,Stella Given,Alisha Cordwell,Charlie
Schuppe Inc ,"Harris, Daugherty and Okuneva Pharma Plc",Krotoszyn,Poland,51.697,17.4357,Pharmacy,Retail,Paronium Atracustone,Analgesics,36,414,14904,January,2018,Thompson Crawford,James Goodwill,Alfa
Schuppe Inc ,Doyle-Tillman Pharmaceutical Ltd,D??blin,Poland,51.5667,21.8614,Hospital,Private,Magnemunex,Antiseptics,200,689,137800,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Schuppe Inc ,"Gleichner, Bahringer and Morar Pharma Plc",Gostynin,Poland,52.4167,19.4667,Hospital,Private,Nisorase,Antibiotics,30,393,11790,January,2018,Mary Gerrard,Britanny Bold,Delta
Schuppe Inc ,Nader-Borer Pharma Plc,Bielawa,Poland,50.6908,16.623,Pharmacy,Retail,Argalazine Abostryl,Antipiretics,72,628,45216,January,2018,Stella Given,Alisha Cordwell,Charlie
Schuppe Inc ,Buckridge-Strosin Pharmaceutical Limited,Pruszk??w,Poland,52.1667,20.8,Hospital,Government,Dorzovorin Pentadarone,Antimalarial,400,164,65600,January,2018,Jessica Smith,Britanny Bold,Delta
Schuppe Inc ,Leannon-West Pharmacy,Cieszyn,Poland,49.75,18.6333,Pharmacy,Retail,Palodizem,Mood Stabilizers,100,201,20100,January,2018,Steve Pepple,Tracy Banks,Bravo
Schuppe Inc ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Enzastryl,Antiseptics,100,26,2600,January,2018,Abigail Thompson,Tracy Banks,Bravo
Schuppe Inc ,Funk and Sons Pharmaceutical Limited,Tarnobrzeg,Poland,50.5833,21.6833,Pharmacy,Retail,Victomine,Antimalarial,30,705,21150,January,2018,Morris Garcia,Tracy Banks,Bravo
Schuppe Inc ,"Schowalter, Runolfsson and VonRueden Pharmaceutical Ltd",Grudzi??dz,Poland,53.4925,18.7761,Pharmacy,Retail,Decidenu Galantrigine,Antipiretics,1000,590,590000,January,2018,Sheila Stones,Britanny Bold,Delta
Cassin  ,Will and Sons Pharma Plc,Gniew,Poland,53.8333,18.8333,Pharmacy,Retail,Alemtuvatol Megalinum,Analgesics,10,682,6820,January,2018,Alan Ray,James Goodwill,Alfa
Cassin  ,Leuschke PLC Pharmacy,Ciechan??w,Poland,52.8817,20.6106,Pharmacy,Retail,Veratorol Ciclovatol,Mood Stabilizers,30,154,4620,January,2018,Jessica Smith,Britanny Bold,Delta
Cassin  ,"Reynolds, Jast and Mante Pharma Plc",Pleszew,Poland,51.8974,17.7856,Pharmacy,Institution,Adtiza Gammaluble,Antibiotics,50,452,22600,January,2018,Stella Given,Alisha Cordwell,Charlie
Cassin  ,Steuber Ltd Pharmacy,Ostro????ka,Poland,53.0833,21.5667,Hospital,Private,Fosinofen,Antipiretics,30,385,11550,January,2018,Sheila Stones,Britanny Bold,Delta
Cassin  ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,50,722,36100,January,2018,Morris Garcia,Tracy Banks,Bravo
Cassin  ,Bosco-Marquardt Pharm,L??bork,Poland,54.55,17.75,Hospital,Private,Liomulin,Mood Stabilizers,30,490,14700,January,2018,Abigail Thompson,Tracy Banks,Bravo
Cassin  ,Sauer and Sons Pharmaceutical Limited,Brzoz??w,Poland,49.6953,22.0194,Pharmacy,Retail,Atomorelin,Analgesics,20,555,11100,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Primatate Univatol,Mood Stabilizers,30,172,5160,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,Block-Romaguera Pharmaceutical Limited,Tarnowskie G??ry,Poland,50.45,18.8667,Hospital,Private,Lansopril Acribax,Antipiretics,10,492,4920,January,2018,Stella Given,Alisha Cordwell,Charlie
Cassin  ,Roob PLC ,??wiedbodzin,Poland,52.25,15.5333,Pharmacy,Institution,Symbiroban,Antibiotics,96,122,11712,January,2018,Anne Wu,Britanny Bold,Delta
Cassin  ,"Upton, Abernathy and Goodwin Pharmaceutical Ltd",Jaros??aw,Poland,50.0162,22.6778,Hospital,Government,Brimorix Amonine,Antibiotics,480,398,191040,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,Heidenreich Group Pharmaceutical Ltd,Rzesz??w,Poland,50.05,22,Pharmacy,Institution,Biotasol Siloderm,Antiseptics,6,373,2238,January,2018,Morris Garcia,Tracy Banks,Bravo
Cassin  ,Hermiston LLC ,Strzegom,Poland,51,16.3333,Pharmacy,Institution,Androporin,Antiseptics,25,659,16475,January,2018,Alan Ray,James Goodwill,Alfa
Cassin  ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Sucprine Specbalamin,Antiseptics,1,182,182,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Cassin  ,"Heathcote, Grant and Witting Pharm",Bielsko-Bia??a,Poland,49.8225,19.0444,Pharmacy,Institution,Magnemunex,Antiseptics,30,689,20670,January,2018,Anne Wu,Britanny Bold,Delta
Cassin  ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Quixitriptan Alanesin,Antiseptics,90,79,7110,January,2018,Morris Garcia,Tracy Banks,Bravo
Cassin  ,Buckridge-Strosin Pharmaceutical Limited,Pruszk??w,Poland,52.1667,20.8,Hospital,Government,Cricane Acamsumab,Antiseptics,40,22,880,January,2018,Morris Garcia,Tracy Banks,Bravo
Cassin  ,Barton Ltd Pharma Plc,Czelad??,Poland,50.3333,19.0833,Hospital,Private,Kinovatol,Analgesics,10,370,3700,January,2018,Steve Pepple,Tracy Banks,Bravo
Cassin  ,Miller-Satterfield Pharma Plc,Nidzica,Poland,53.3583,20.425,Hospital,Private,Pentastrin,Antibiotics,5,497,2485,January,2018,Alan Ray,James Goodwill,Alfa
Cassin  ,Bartoletti-Altenwerth ,Police,Poland,53.55,14.5708,Hospital,Government,Lovepion,Antiseptics,24,544,13056,January,2018,Stella Given,Alisha Cordwell,Charlie
Cassin  ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Lovephilus,Analgesics,20,582,11640,January,2018,Erica Jones,James Goodwill,Alfa
Cassin  ,Powlowski-Buckridge Pharma Plc,Ustka,Poland,54.5805,16.8619,Hospital,Private,Choriogestrel,Antiseptics,6,347,2082,January,2018,Erica Jones,James Goodwill,Alfa
Cassin  ,Ward Group Pharmaceutical Limited,Zabrze,Poland,50.3,18.7833,Pharmacy,Institution,Choriotrisin,Antibiotics,48,591,28368,January,2018,Steve Pepple,Tracy Banks,Bravo
Cassin  ,"Bogan, Jacobs and Kris Pharmacy",Lubart??w,Poland,51.4667,22.6,Pharmacy,Institution,Ceftatana Serolamide,Antipiretics,4,595,2380,January,2018,Erica Jones,James Goodwill,Alfa
Cassin  ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Limited",Rumia,Poland,54.5667,18.4,Pharmacy,Retail,Darlofen,Antipiretics,5,577,2885,January,2018,Abigail Thompson,Tracy Banks,Bravo
Cassin  ,Cassin PLC Pharmacy,Miastko,Poland,54,16.9833,Hospital,Private,Victomax,Analgesics,50,623,31150,January,2018,Abigail Thompson,Tracy Banks,Bravo
Cassin  ,D'Amore and Sons ,W??growiec,Poland,52.8,17.2,Hospital,Private,Allomenda,Antipiretics,24,487,11688,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Cassin  ,Trantow LLC Pharma Plc,Braniewo,Poland,54.3833,19.8333,Pharmacy,Retail,Cogxone Levanide,Antimalarial,10,686,6860,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Cassin  ,"Parisian, Hagenes and Skiles Pharma Plc",Ciechocinek,Poland,52.8833,18.7833,Pharmacy,Retail,Magneprex,Antimalarial,20,187,3740,January,2018,Sheila Stones,Britanny Bold,Delta
Cassin  ,"Moen, Murazik and Smith ",Siedlce,Poland,52.1833,22.2833,Pharmacy,Retail,Symbitrim,Analgesics,24,536,12864,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,Gerlach LLC ,Krzeszowice,Poland,50.1333,19.6333,Hospital,Government,Proprabax,Analgesics,48,64,3072,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,"Brakus, Rempel and Harber Pharma Plc",Nowy Targ,Poland,49.4833,20.0333,Pharmacy,Institution,Abtasol,Antiseptics,4,754,3016,January,2018,Erica Jones,James Goodwill,Alfa
Cassin  ,Medhurst-Beer Pharmaceutical Limited,Rybnik,Poland,50.0833,18.5,Pharmacy,Institution,Topifribrate,Analgesics,30,621,18630,January,2018,Mary Gerrard,Britanny Bold,Delta
Cassin  ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Rositroban,Mood Stabilizers,10,481,4810,January,2018,Erica Jones,James Goodwill,Alfa
Cassin  ,Feest-Kshlerin Pharmaceutical Ltd,??widnik,Poland,51.2333,22.7,Pharmacy,Institution,Sevoderm,Antipiretics,6,663,3978,January,2018,Sheila Stones,Britanny Bold,Delta
Cassin  ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Abtasol,Antiseptics,30,754,22620,January,2018,Steve Pepple,Tracy Banks,Bravo
Cassin  ,Osinski-Collins Pharmaceutical Ltd,Elbl??g,Poland,54.1667,19.4,Pharmacy,Institution,Amamadin,Antimalarial,6,713,4278,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Cassin  ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Immurenol Temarate,Antipiretics,1,303,303,January,2018,Alan Ray,James Goodwill,Alfa
Cassin  ,Moore PLC Pharmaceutical Ltd,??om??a,Poland,53.1833,22.0833,Pharmacy,Retail,Brimorix Amonine,Antibiotics,110,398,43780,January,2018,Abigail Thompson,Tracy Banks,Bravo
Cassin  ,Crona Group Pharma Plc,Kwidzyn,Poland,53.7358,18.9308,Pharmacy,Institution,Oxymotroban Fexoformin,Analgesics,6,458,2748,January,2018,Morris Garcia,Tracy Banks,Bravo
Cassin  ,"Beer, Kohler and Beatty Pharmaceutical Ltd",Rypin,Poland,53.0667,19.45,Pharmacy,Retail,Diaxolol,Antiseptics,50,765,38250,January,2018,Thompson Crawford,James Goodwill,Alfa
