RecordID,SnapshotDate,ProductName,ProductClass,ManufacturingSite,BatchNumber,ExpiryDate,StorageCondition,WarehouseCountry,QuantityOnHand,ReorderLevel,StockoutFlag
INV002488,2019-08-05,Pulmodiol Adalaxime,Analgesics, Munich Plant  ,B1908-4564,2020-10-07,controlled substance,Germany,1708,64,No
INV002489,2017-11-26, Ribabyclor  ,Antiseptics, warsaw plant  ,B1711-2579,2020-04-08, FROZEN  ,Poland,8878,269,No
INV002490,2019-10-11,Abilovir Aprotasol,Antipiretics,Poznan Site,B1910-4810,2022-02-19,Refrigerated,Poland,7275,317,No
INV002491,2017-11-04,Hydroxyprosyn,Antibiotics,POZNAN SITE,B1711-5681,2018-04-06,refrigerated,Poland,6677,81,No
INV002492,2020-04-04,Sevoderm,Antipiretics,munich plant,B2004-4581,2022-12-04, Frozen  ,Germany,2890,231,No
INV002493,2020-12-10, Afinitasol  ,Antipiretics,Munich Plant,B2012-2060,2022-09-22, frozen  ,Germany,6491,81,No
INV002494,2020-02-23, Interfeferon Aspipex  ,Antiseptics,frankfurt plant,B2002-9592,2020-06-25,Frozen,Germany,7595,349,No
INV002495,2019-05-27, Raparidol  ,Mood Stabilizers,Krakow Facility,B1905-0037,2020-04-16, REFRIGERATED  ,Poland,7198,296,No
INV002496,2020-12-13,Penitrana,Analgesics,Frankfurt Plant,B2012-6784,2022-09-25,room temperature,Germany,N/A,149,FALSE
INV002497,2019-06-25,Tracdomide,Antipiretics,krakow facility,B1906-2342,2022-01-26,frozen,Poland,5732,60,No
INV002498,2017-01-09,Epzipitant,Analgesics,POZNAN SITE,B1701-4202,2019-03-07,room temperature,Poland,8998,217,FALSE
INV002499,2018-10-10,Topipizole,Mood Stabilizers, WARSAW PLANT  ,B1810-5267,2021-02-05,Frozen,Poland,4441,,No
INV002500,2018-11-20,Liomulin,Mood Stabilizers,MUNICH PLANT,B1811-3526,2021-03-29, refrigerated  ,Germany,4752,126,No
INV002501,2020-04-18, Choriogestrel  ,Antiseptics,Frankfurt Plant,B2004-5769,2020-10-02,controlled substance,Germany,8253,52,No
INV002502,2017-07-06,Diazemid Felcept,Analgesics,warsaw plant,B1707-2516,2017-10-24,Refrigerated,Poland,6352,215,No
INV002503,2017-04-11,Vibratosine Alemtrace,Antibiotics,KRAKOW FACILITY,B1704-1562,2018-04-18,controlled substance,Poland,2995,,No
INV002504,2018-07-10,Antaparin Varizyme,Mood Stabilizers,Munich Plant,B1807-4778,2020-11-16,controlled substance,Germany,9185,358,No
INV002505,2017-06-22, Clinicilin Pentozone  ,Antimalarial,MUNICH PLANT,B1706-4374,2018-03-10,CONTROLLED SUBSTANCE,Germany,1079,117,FALSE
INV002506,2018-05-31, Tetratanyl  ,Antimalarial,poznan site,B1805-0294,2020-09-02,frozen,Poland,5109,104,FALSE
INV002507,2018-01-14,Lovavatol Azelavarix,Mood Stabilizers,frankfurt plant,B1801-2322,2018-11-09,CONTROLLED SUBSTANCE,Germany,3349,355,FALSE
INV002508,2017-04-08, Cortirodine Alimcline  ,Antipiretics,POZNAN SITE,B1704-8386,2018-06-14,CONTROLLED SUBSTANCE,Poland,6312,328,No
INV002509,2017-05-05,Travoloride,Antiseptics,MUNICH PLANT,B1705-4496,2019-05-28,controlled substance,Germany,4726,264,No
INV002510,2018-11-01,Araxetine,Antibiotics,frankfurt plant,B1811-8523,2019-04-13,room temperature,Germany,8572,366,FALSE
INV002511,2019-10-06, Pulmogen Alitora  ,Antiseptics,Frankfurt Plant,B1910-0924,2019-12-18,room temperature,Germany,1599,76,No
INV002512,2019-09-09, Ergomethate  ,Mood Stabilizers,Munich Plant,B1909-4397,2021-05-06,controlled substance,Germany,3980,158,No
INV002513,2019-09-24,Interfestar,Antibiotics,Munich Plant,B1909-7049,2022-06-07, frozen  ,Germany,7670,84,FALSE
INV002514,2020-10-09,Adrecetam Barazoxane,Antimalarial, poznan site  ,B2010-8442,2022-02-23, controlled substance  ,Poland,6911,208,FALSE
INV002515,2017-02-27,Lovepion,Antiseptics,krakow facility,B1702-0942,2018-06-14,controlled substance,Poland,6245,57,FALSE
INV002516,2017-01-26,Lovavatol Azelavarix,Mood Stabilizers,frankfurt plant,B1701-1299,2019-11-29, controlled substance  ,Germany,3863,124,FALSE
INV002517,2020-05-27,Eproline,Antibiotics,Frankfurt Plant,B2005-3223,2021-08-30, CONTROLLED SUBSTANCE  ,Germany,4699,237,FALSE
INV002518,2019-08-26,Symbiroban,Antibiotics,Poznan Site,B1908-6354,2021-08-12,controlled substance,Poland,5175,384,0
INV002519,2019-10-21, Apronazol  ,Antibiotics, Krakow Facility  ,B1910-6268,2022-04-29,refrigerated,Poland,2076,299,No
INV002520,2020-04-16,Stelazolid,Antimalarial, Poznan Site  ,B2004-2641,2020-07-26, Frozen  ,Poland,5194,134,FALSE
INV002521,2019-12-27,Topitaine,Mood Stabilizers, Frankfurt Plant  ,B1912-2046,2021-11-23, Frozen  ,Germany,2260,396,No
INV002522,2018-08-18,Enzastryl,Antiseptics, KRAKOW FACILITY  ,B1808-7612,2021-04-02,Refrigerated,Poland,7949,146,No
INV002523,2018-02-24, Kiovax Tercorolac  ,Analgesics,MUNICH PLANT,B1802-8327,2018-12-05,controlled substance,Germany,8966,226,No
INV002524,2020-10-11,Factofribrate,Mood Stabilizers,FRANKFURT PLANT,B2010-8905,2022-11-29, REFRIGERATED  ,Germany,440,360,No
INV002525,2017-11-07,Acelimus,Analgesics,WARSAW PLANT,B1711-5600,2020-03-13,CONTROLLED SUBSTANCE,Poland,6590,167,No
INV002526,2019-12-05, Tiaracil  ,Antipiretics,WARSAW PLANT,B1912-6477,2020-12-29, room temperature  ,Poland,2978,72,FALSE
INV002527,2018-05-07,Fosinofen,Antipiretics,MUNICH PLANT,B1805-1428,2019-06-12,refrigerated,Germany,6391,141,FALSE
INV002528,2019-08-19, Quixitriptan Alanesin  ,Antiseptics,Poznan Site,B1908-5431,2021-02-23,CONTROLLED SUBSTANCE,Poland,3402,94,FALSE
INV002529,2020-09-24,Propralamide Dexlanzolam,Mood Stabilizers,KRAKOW FACILITY,B2009-3756,2021-08-23,Frozen,Poland,929,226,0
INV002530,2020-03-30,Fosinofen,Antipiretics,Munich Plant,B2003-3290,2021-10-18,room temperature,Germany,5101,277,No
INV002531,2019-11-30, Invisteride Diclomycin  ,Mood Stabilizers,Frankfurt Plant,B1911-9412,2020-05-24,Frozen,Germany,1883,385,No
INV002532,2019-08-20,Zithrotrol,Antiseptics, krakow facility  ,B1908-2327,2021-04-12,controlled substance,Poland,1304,172,FALSE
INV002533,2017-07-19,Rositroban,Mood Stabilizers, Krakow Facility  ,B1707-4437,2020-06-23, frozen  ,Poland,3555,217,FALSE
INV002534,2017-01-23,Abranatal Lysoprosate,Antiseptics,Munich Plant,B1701-6157,2019-04-24,REFRIGERATED,Germany,7431,227,FALSE
INV002535,2019-03-14,Fentalac,Antipiretics, Warsaw Plant  ,B1903-4512,2021-05-20,room temperature,Poland,312,139,No
INV002536,2019-03-20,Diaxolol,Antiseptics,krakow facility,B1903-7878,2019-10-06,Refrigerated,Poland,5404,110,0
INV002537,2018-12-13, Claripenem  ,Antibiotics,Warsaw Plant,B1812-6071,2021-03-16,Refrigerated,Poland,5611,335,No
INV002538,2019-03-31,Adtiza Gammaluble,Antibiotics,warsaw plant,B1903-2350,2020-07-14,frozen,Poland,1762,388,Yes
INV002539,2019-02-18, Raparidol  ,Mood Stabilizers,KRAKOW FACILITY,B1902-9144,2020-11-23, FROZEN  ,Poland,2823,371,No
INV002540,2020-04-21,Dasagestin,Analgesics,poznan site,B2004-1841,2022-02-07,room temperature,Poland,6169,294,0
INV002541,2019-06-26, Paronium Atracustone  ,Analgesics,Munich Plant,B1906-2058,2021-01-10,ROOM TEMPERATURE,Germany,6311,95,No
INV002542,2020-04-20, Insozyme  ,Antiseptics,POZNAN SITE,B2004-9558,2021-11-06, CONTROLLED SUBSTANCE  ,Poland,8454,241,No
INV002543,2017-01-12,Victomine,Antimalarial,KRAKOW FACILITY,B1701-3916,2019-10-16, controlled substance  ,Poland,4867,174,No
INV002544,2018-03-28, Araxetine  ,Antibiotics,Frankfurt Plant,B1803-4722,2019-12-07,refrigerated,Germany,7119,50,No
INV002545,2017-01-17,Kiovax Tercorolac,Analgesics,munich plant,B1701-9527,2019-06-09,controlled substance,Germany,380,92,0
INV002546,2018-11-07, Hydroxyprosyn  ,Antibiotics,poznan site,B1811-8103,2020-02-25,controlled substance,Poland,977,133,No
INV002547,2019-07-08, Sodinel Olofribrate  ,Antimalarial,Warsaw Plant,B1907-2608,2021-06-28,frozen,Poland,4532,133,No
INV002548,2017-01-18,Secrelazine Insonamic,Antipiretics,munich plant,B1701-3087,2018-08-27,CONTROLLED SUBSTANCE,Germany,1161,347,No
INV002549,2017-12-29,Alpradipine,Analgesics,munich plant,B1712-4957,2019-09-07,FROZEN,Germany,7939,382,No
INV002550,2019-10-30,Raparidol,Mood Stabilizers, Krakow Facility  ,B1910-3232,2020-11-06,CONTROLLED SUBSTANCE,Poland,4337,83,FALSE
INV002551,2020-08-04, Tetalamide  ,Antibiotics,Frankfurt Plant,B2008-0960,2021-09-01, frozen  ,Germany,4041,104,No
INV002552,2017-04-14,Propratecan,Antimalarial,Krakow Facility,B1704-9216,2019-03-22,Refrigerated,Poland,3784,177,FALSE
INV002553,2017-11-08,Nisorase,Antibiotics,MUNICH PLANT,B1711-6037,2019-09-13,ROOM TEMPERATURE,Germany,2918,144,FALSE
INV002554,2018-06-10,Veratorol Ciclovatol,Mood Stabilizers,Poznan Site,B1806-3473,2020-12-16,room temperature,Poland,7584,246,No
INV002555,2018-09-16,Victomine,Antimalarial,KRAKOW FACILITY,B1809-8976,2021-04-05, room temperature  ,Poland,1031,230,No
INV002556,2017-07-26,Ganineva Agenium,Antiseptics, Frankfurt Plant  ,B1707-5048,2017-12-16,ROOM TEMPERATURE,Germany,351,236,No
INV002557,2020-04-28,Clinolan Pitoletra,Mood Stabilizers, Munich Plant  ,B2004-8158,2022-08-22,Refrigerated,Germany,596,354,FALSE
INV002558,2018-04-24,Abtasol,Antiseptics,Munich Plant,B1804-2309,2020-04-23,FROZEN,Germany,2283,152,FALSE
INV002559,2020-10-02, Angioparin Brimosumab  ,Mood Stabilizers,munich plant,B2010-2529,2023-03-09, frozen  ,Germany,5382,168,No
INV002560,2017-01-16,Brimorix Amonine,Antibiotics,Munich Plant,B1701-5008,2017-10-12, room temperature  ,Germany,4042,267,No
INV002561,2020-06-14,Propratecan,Antimalarial,KRAKOW FACILITY,B2006-7745,2022-06-06,ROOM TEMPERATURE,Poland,3469,127,No
INV002562,2017-12-10,Victomine,Antimalarial,Krakow Facility,B1712-1504,2020-04-15,controlled substance,Poland,1039,125,No
INV002563,2020-04-23,Cephovelam,Mood Stabilizers,Munich Plant,B2004-1130,2022-03-21, ROOM TEMPERATURE  ,Germany,4879,389,FALSE
INV002564,2017-08-18, Algluconium Dorzofoxin  ,Antibiotics,MUNICH PLANT,B1708-8438,2018-06-08,room temperature,Germany,2418,256,No
INV002565,2017-10-05,Amcibax Amcikeran,Analgesics,FRANKFURT PLANT,B1710-4276,2019-09-06, refrigerated  ,Germany,294,379,FALSE
INV002566,2017-11-11,Aggrakine,Antiseptics, Poznan Site  ,B1711-8828,2019-02-02, room temperature  ,Poland,9079,367,No
INV002567,2018-11-17,Afretosine,Mood Stabilizers,MUNICH PLANT,B1811-4760,2019-06-29, REFRIGERATED  ,Germany,1231,343,FALSE
INV002568,2020-11-17,Proprabax,Analgesics,warsaw plant,B2011-4617,2022-12-01, controlled substance  ,Poland,2497,201,No
INV002569,2017-06-26, Syntheruvax Proracin  ,Antimalarial, WARSAW PLANT  ,B1706-1994,2018-11-19, refrigerated  ,Poland,8196,183,No
INV002570,2017-09-26, Theopril  ,Antipiretics,krakow facility,B1709-1575,2018-04-18,controlled substance,Poland,3473,188,No
INV002571,2017-09-09,Amlominphen Dexanovate,Analgesics,Warsaw Plant,B1709-2973,2019-09-23,REFRIGERATED,Poland,8015,190,FALSE
INV002572,2017-10-29,Tiaracil,Antipiretics,Warsaw Plant,B1710-3854,2019-09-02, frozen  ,Poland,2850,116,FALSE
INV002573,2019-12-13,Aclonuma,Antimalarial, Warsaw Plant  ,B1912-3487,2020-12-08,controlled substance,Poland,8887,347,0
INV002574,2018-01-31,Asparathasone Unipan,Antibiotics,Poznan Site,B1801-6325,2018-06-20,controlled substance,Poland,9482,56,No
INV002575,2019-03-12,Quiniprosyn,Antiseptics,Munich Plant,B1903-3299,2020-03-21,room temperature,Germany,5277,80,No
INV002576,2020-08-26,Syntheruvax Proracin,Antimalarial,WARSAW PLANT,B2008-1287,2021-12-18,Frozen,Poland,8875,79,FALSE
INV002577,2018-08-27, Spiroderall  ,Mood Stabilizers,MUNICH PLANT,B1808-8269,2021-02-28, Frozen  ,Germany,2939,165,FALSE
INV002578,2018-05-25,Trazozaprine,Mood Stabilizers,Frankfurt Plant,B1805-8529,2019-03-27, CONTROLLED SUBSTANCE  ,Germany,6545,281,No
INV002579,2017-11-03, Sodinel Olofribrate  ,Antimalarial,Warsaw Plant,B1711-5073,2020-05-07, Frozen  ,Poland,8362,215,0
INV002580,2019-06-09,Afaxacin,Analgesics,Krakow Facility,B1906-4442,2020-05-25, ROOM TEMPERATURE  ,Poland,3352,350,No
INV002581,2019-02-07, Docstryl Rivacin  ,Antiseptics,Frankfurt Plant,B1902-1861,2021-06-02,room temperature,Germany,2450,173,No
INV002582,2018-10-21,Clindaracil,Analgesics,poznan site,B1810-2674,2019-09-16,room temperature,Poland,1994,376,No
INV002583,2018-02-11,Pulmodiol Adalaxime,Analgesics,munich plant,B1802-1664,2019-06-06,controlled substance,Germany,7522,132,No
INV002584,2019-10-23,Lactubucil,Antipiretics, Poznan Site  ,B1910-5086,2020-08-21,REFRIGERATED,Poland,4569,52,No
INV002585,2019-04-19,Adriafinil Ehtymara,Antiseptics,Frankfurt Plant,B1904-7144,2020-06-28,room temperature,Germany,7828,203,FALSE
INV002586,2020-11-08,Allomenda,Antipiretics,Poznan Site,B2011-2866,2023-02-03,ROOM TEMPERATURE,Poland,4710,111,FALSE
INV002587,2020-03-06,Magneprex,Antimalarial,Krakow Facility,B2003-5935,2021-02-24,frozen,Poland,6550,52,No
INV002588,2018-04-05,Kinovatol,Analgesics,Munich Plant,B1804-7018,2020-04-06,controlled substance,Germany,7509,239,No
INV002589,2018-12-05,Testant,Mood Stabilizers,Warsaw Plant,B1812-9249,2019-08-22,FROZEN,Poland,6626,84,Yes
INV002590,2017-12-29, Interfedox Pilobamol  ,Antiseptics,Frankfurt Plant,B1712-3479,2020-02-29,frozen,Germany,3682,311,No
INV002591,2019-08-13,Factofribrate,Mood Stabilizers,Frankfurt Plant,B1908-1098,2022-02-28, Refrigerated  ,Germany,6933,219,FALSE
INV002592,2018-02-23,Raparidol,Mood Stabilizers,Krakow Facility,B1802-4037,2020-10-15, refrigerated  ,Poland,3125,326,No
INV002593,2017-05-08,Symbitrim,Analgesics,munich plant,B1705-8279,2017-09-30, refrigerated  ,Germany,4250,335,No
INV002594,2017-07-03,Lactubucil,Antipiretics, poznan site  ,B1707-5262,2019-01-30, CONTROLLED SUBSTANCE  ,Poland,7061,74,FALSE
INV002595,2017-02-26,Choriogestrel,Antiseptics,FRANKFURT PLANT,B1702-9754,2017-07-19,CONTROLLED SUBSTANCE,Germany,1793,237,No
INV002596,2020-10-25, Travoloride  ,Antiseptics,MUNICH PLANT,B2010-2147,2021-03-27,controlled substance,Germany,1267,165,No
INV002597,2018-03-25,Exexone,Mood Stabilizers,Munich Plant,B1803-6896,2018-05-29, controlled substance  ,Germany,3013,53,FALSE
INV002598,2020-07-05,Cyclovital,Antimalarial, munich plant  ,B2007-8813,2023-03-22,room temperature,Germany,7139,357,No
INV002599,2018-07-25,Fentatrol Rapatelase,Antibiotics, Frankfurt Plant  ,B1807-2401,2019-11-15,controlled substance,Germany,2086,149,No
INV002600,2017-01-19,Alemtuvatol Megalinum,Analgesics, Krakow Facility  ,B1701-3196,2019-06-21,Refrigerated,Poland,5377,150,No
INV002601,2018-09-16, Tacrodomide  ,Antipiretics,KRAKOW FACILITY,B1809-5003,2019-05-08,frozen,Poland,4297,338,FALSE
INV002602,2019-07-20, Invisteride Diclomycin  ,Mood Stabilizers, Frankfurt Plant  ,B1907-0631,2020-04-02,controlled substance,Germany,4237,224,No
INV002603,2018-10-29,Angioparin Brimosumab,Mood Stabilizers,Munich Plant,B1810-2416,2019-06-02,Frozen,Germany,3640,132,FALSE
INV002604,2020-12-14,Cyclovital,Antimalarial,Munich Plant,B2012-7618,2022-11-12, controlled substance  ,Germany,9735,157,No
INV002605,2017-03-09,Lovephilus,Analgesics, poznan site  ,B1703-8097,2018-12-06, REFRIGERATED  ,Poland,8721,391,No
INV002606,2017-11-17,Topipizole,Mood Stabilizers,WARSAW PLANT,B1711-7534,2018-04-13,Refrigerated,Poland,2122,209,No
INV002607,2017-04-25, Clindaracil  ,Analgesics, POZNAN SITE  ,B1704-1009,2017-09-17,Refrigerated,Poland,660,219,No
INV002608,2020-08-18, Acelimus  ,Analgesics,WARSAW PLANT,B2008-6618,2022-02-12, room temperature  ,Poland,1205,85,No
INV002609,2019-06-08,Choriotrisin,Antibiotics,WARSAW PLANT,B1906-4512,2021-11-16,Refrigerated,Poland,761,359,FALSE
INV002610,2017-05-26,Hepavice,Mood Stabilizers,Warsaw Plant,B1705-3534,2017-08-06,refrigerated,Poland,9301,186,No
INV002611,2017-03-03, Lacoplex Hyaluvance  ,Mood Stabilizers,Munich Plant,B1703-6019,2018-04-30, Refrigerated  ,Germany,8077,277,FALSE
INV002612,2019-02-15, Penitrana  ,Analgesics,FRANKFURT PLANT,B1902-2792,2019-11-09,frozen,Germany,5028,153,No
INV002613,2019-01-06,Tetratanyl,Antimalarial,poznan site,B1901-7122,2020-05-03,room temperature,Poland,6074,98,No
INV002614,2017-02-03,Lovephilus,Analgesics,Poznan Site,B1702-2971,2017-07-12, REFRIGERATED  ,Poland,9776,321,No
INV002615,2019-06-05,Spiroderall,Mood Stabilizers,Munich Plant,B1906-2772,2021-08-23, controlled substance  ,Germany,7660,147,FALSE
INV002616,2018-03-20, Quiniprosyn  ,Antiseptics, MUNICH PLANT  ,B1803-8898,2020-01-02,room temperature,Germany,1093,398,FALSE
INV002617,2019-10-04,Amphesirox,Antiseptics,WARSAW PLANT,B1910-8567,2021-12-30, FROZEN  ,Poland,2866,189,0
INV002618,2019-07-29, Dexacilin Triline  ,Analgesics, Munich Plant  ,B1907-0017,2020-10-25, REFRIGERATED  ,Germany,N/A,102,No
INV002619,2020-04-27,Ribabyclor,Antiseptics,WARSAW PLANT,B2004-1088,2022-12-26, controlled substance  ,Poland,7437,370,No
INV002620,2017-08-20, Magneprex  ,Antimalarial, krakow facility  ,B1708-8541,2018-11-16,Frozen,Poland,8010,95,FALSE
INV002621,2018-08-02,Dantocept Ferurenone,Antiseptics,Warsaw Plant,B1808-1213,2021-04-15, room temperature  ,Poland,2792,357,No
INV002622,2019-08-16,Diprolimus,Antiseptics,poznan site,B1908-7416,2020-04-06,room temperature,Poland,7808,251,No
INV002623,2020-06-29,Abilovir Aprotasol,Antipiretics, poznan site  ,B2006-6163,2022-04-24, frozen  ,Poland,N/A,127,No
INV002624,2019-08-04, Brimorix Amonine  ,Antibiotics,MUNICH PLANT,B1908-6318,2021-12-09,Frozen,Germany,8528,306,Yes
INV002625,2020-02-08,Acycnafine Microvate,Mood Stabilizers,Frankfurt Plant,B2002-2743,2020-08-04,Refrigerated,Germany,8199,85,0
INV002626,2019-03-24,Malaxolol Aeroprosyn,Antiseptics,Frankfurt Plant,B1903-0620,2021-06-08, FROZEN  ,Germany,7319,132,No
INV002627,2018-08-30,Aclonuma,Antimalarial,warsaw plant,B1808-6101,2019-05-19,ROOM TEMPERATURE,Poland,6359,287,No
INV002628,2019-10-08,Rebedase Aplencor,Mood Stabilizers,Munich Plant,B1910-3466,2020-09-09,room temperature,Germany,5177,191,FALSE
INV002629,2018-08-02, Decidenu Galantrigine  ,Antipiretics, Munich Plant  ,B1808-2993,2018-10-01, REFRIGERATED  ,Germany,9903,222,No
INV002630,2019-07-12,Microroban Afatigomar,Antimalarial,Munich Plant,B1907-3896,2020-09-06, refrigerated  ,Germany,9249,130,FALSE
INV002631,2019-11-26,Dexmeprazole Transnuvia,Mood Stabilizers, Frankfurt Plant  ,B1911-3696,2022-08-11,frozen,Germany,8355,306,No
INV002632,2017-03-01,Cephovelam,Mood Stabilizers,Munich Plant,B1703-0648,2018-02-01,room temperature,Germany,392,234,No
INV002633,2019-10-13,Raparidol,Mood Stabilizers,Krakow Facility,B1910-1085,2022-06-05, frozen  ,Poland,1254,221,TRUE
INV002634,2019-11-11,Zarostral,Antipiretics,Warsaw Plant,B1911-5089,2021-10-01,room temperature,Poland,2171,329,No
INV002635,2018-07-18,Symbiroban,Antibiotics,POZNAN SITE,B1807-6852,2020-04-27, ROOM TEMPERATURE  ,Poland,1761,241,No
INV002636,2019-06-23, Presetron  ,Mood Stabilizers,Frankfurt Plant,B1906-1190,2020-07-16,Refrigerated,Germany,7880,55,No
INV002637,2018-05-06,Afluferon Entrarenone,Antimalarial,Poznan Site,B1805-1586,2021-02-06,Frozen,Poland,5638,269,FALSE
INV002638,2018-06-04,Formolovir Amanferon,Analgesics,munich plant,B1806-0521,2020-05-12, frozen  ,Germany,9044,297,No
INV002639,2019-07-16, Nevanide Actozide  ,Antibiotics,krakow facility,B1907-3888,2020-03-17,CONTROLLED SUBSTANCE,Poland,N/A,397,No
INV002640,2019-01-06, Ergomethate  ,Mood Stabilizers,munich plant,B1901-8795,2019-12-22,refrigerated,Germany,2172,272,No
INV002641,2018-03-12,Agalsiline,Mood Stabilizers,WARSAW PLANT,B1803-1318,2021-01-23,frozen,Poland,2688,248,FALSE
INV002642,2020-12-08, Cephozumab Synmethate  ,Antibiotics,poznan site,B2012-9325,2022-04-06,REFRIGERATED,Poland,4838,328,No
INV002643,2019-08-16,Choriogestrel,Antiseptics, Frankfurt Plant  ,B1908-4826,2019-10-17,Frozen,Germany,8612,217,No
INV002644,2019-03-16,Lovepion,Antiseptics,krakow facility,B1903-9057,2021-10-17, controlled substance  ,Poland,1591,54,0
INV002645,2018-10-06, Travoloride  ,Antiseptics, MUNICH PLANT  ,B1810-1696,2019-03-20,CONTROLLED SUBSTANCE,Germany,9619,313,FALSE
INV002646,2019-10-31, Xenaderal  ,Mood Stabilizers,munich plant,B1910-5315,2021-05-30,controlled substance,Germany,3317,98,No
INV002647,2019-08-06,Hydroxyprosyn,Antibiotics,Poznan Site,B1908-5515,2021-11-17,REFRIGERATED,Poland,N/A,90,FALSE
INV002648,2020-11-14,Amamadin,Antimalarial,MUNICH PLANT,B2011-1016,2023-11-02, room temperature  ,Germany,778,81,No
INV002649,2018-03-10,Relenvice,Antimalarial,Munich Plant,B1803-3183,2020-06-03,room temperature,Germany,4417,205,No
INV002650,2019-02-10,Ciclonazol,Antiseptics, Krakow Facility  ,B1902-1207,2022-01-17,Refrigerated,Poland,3725,,No
INV002651,2018-04-03,Acelimus,Analgesics,Warsaw Plant,B1804-7471,2019-03-22, room temperature  ,Poland,1627,389,No
INV002652,2019-04-26, Primatate Univatol  ,Mood Stabilizers,frankfurt plant,B1904-9369,2021-08-24,room temperature,Germany,1339,232,No
INV002653,2020-09-02, Oxymotroban Fexoformin  ,Analgesics, KRAKOW FACILITY  ,B2009-1547,2020-11-04, room temperature  ,Poland,4907,179,No
INV002654,2019-09-30,Stelazolid,Antimalarial,Poznan Site,B1909-3805,2021-04-23, room temperature  ,Poland,7862,240,FALSE
INV002655,2018-11-18,Factofribrate,Mood Stabilizers,Frankfurt Plant,B1811-1844,2021-07-23,room temperature,Germany,8650,381,No
INV002656,2019-11-29, Argalazine Abostryl  ,Antipiretics,Poznan Site,B1911-0652,2022-05-29,REFRIGERATED,Poland,3131,122,No
INV002657,2020-11-16,Neuropogen Empibax,Analgesics,FRANKFURT PLANT,B2011-2816,2022-07-10,Frozen,Germany,2736,140,FALSE
INV002658,2019-10-05,Invisteride Diclomycin,Mood Stabilizers,FRANKFURT PLANT,B1910-6462,2020-09-24, CONTROLLED SUBSTANCE  ,Germany,3101,93,No
INV002659,2017-06-27, Propralamide Dexlanzolam  ,Mood Stabilizers,Krakow Facility,B1706-5890,2018-11-04, controlled substance  ,Poland,8439,223,No
INV002660,2019-05-26,Cricane Acamsumab,Antiseptics,WARSAW PLANT,B1905-6074,2021-07-28, controlled substance  ,Poland,9416,279,No
